date,amount,category,description,payment_method,is_fixed,memo,year,month
2024-06-19,10796,기타,기타 지출,간편결제,False,,2024,6
2024-06-08,5944,기타,기타 지출,카드,False,,2024,6
2024-06-14,5923,기타,기타 지출,카드,False,,2024,6
2024-06-21,27241,식비,배달,카드,False,,2024,6
2024-06-26,39371,쇼핑,온라인 쇼핑,카드,False,,2024,6
2024-06-14,3444,기타,기타 지출,카드,False,,2024,6
2024-06-25,23813,문화/여가,영화,카드,False,,2024,6
2024-06-10,3300,교통비,지하철,카드,False,,2024,6
2024-06-26,8586,기타,기타 지출,카드,False,,2024,6
2024-06-07,3300,교통비,버스,카드,False,,2024,6
2024-06-30,34477,쇼핑,의류,카드,False,,2024,6
2024-06-10,100000,기타,기타,카드,False,게임 결제,2024,6
2024-07-02,13796,식비,배달,카드,False,,2024,7
2024-07-28,2192,기타,기타 지출,카드,False,,2024,7
2024-07-16,127379,미용/관리,미용실,카드,False,,2024,7
2024-07-31,6004,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-24,3300,교통비,지하철,카드,False,,2024,7
2024-07-23,24902,문화/여가,영화,계좌이체,False,,2024,7
2024-07-30,3300,교통비,버스,카드,False,,2024,7
2024-07-25,3300,교통비,버스,카드,False,,2024,7
2024-07-15,39973,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-09,28569,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-04,28153,문화/여가,영화,계좌이체,False,,2024,7
2024-07-30,18328,문화/여가,영화,카드,False,,2024,7
2024-07-02,41865,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-01,5272,기타,기타 지출,간편결제,False,,2024,7
2024-07-10,119976,미용/관리,미용실,카드,False,,2024,7
2024-07-08,3300,교통비,버스,카드,False,,2024,7
2024-07-16,24021,문화/여가,영화,간편결제,False,,2024,7
2024-07-09,13506,기타,기타 지출,간편결제,False,,2024,7
2024-07-15,3756,기타,기타 지출,간편결제,False,,2024,7
2024-07-05,40818,쇼핑,의류,간편결제,False,,2024,7
2024-07-17,3300,교통비,지하철,카드,False,,2024,7
2024-07-31,26896,식비,외식,카드,False,,2024,7
2024-07-05,25666,식비,점심,카드,False,,2024,7
2024-07-01,12167,식비,배달,카드,False,,2024,7
2024-07-02,25122,문화/여가,영화,간편결제,False,,2024,7
2024-07-22,8993,기타,기타 지출,카드,False,,2024,7
2024-07-01,5548,식비,점심,카드,False,,2024,7
2024-07-18,5697,기타,기타 지출,카드,False,,2024,7
2024-07-26,123496,미용/관리,미용실,카드,False,,2024,7
2024-07-17,9879,식비,외식,카드,False,,2024,7
2024-07-27,2275,교통비,버스,카드,False,,2024,7
2024-07-03,29448,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-23,18700,문화/여가,영화,카드,False,,2024,7
2024-07-21,11647,기타,기타 지출,간편결제,False,,2024,7
2024-07-13,17427,식비,외식,카드,False,,2024,7
2024-07-02,101238,미용/관리,미용실,카드,False,,2024,7
2024-07-03,9189,기타,기타 지출,카드,False,,2024,7
2024-07-19,2562,기타,기타 지출,간편결제,False,,2024,7
2024-07-07,27684,식비,배달,간편결제,False,,2024,7
2024-07-02,16218,문화/여가,영화,간편결제,False,,2024,7
2024-07-06,25610,쇼핑,의류,카드,False,,2024,7
2024-07-25,3300,교통비,지하철,카드,False,,2024,7
2024-07-30,2260,기타,기타 지출,카드,False,,2024,7
2024-07-19,3300,교통비,지하철,카드,False,,2024,7
2024-07-13,27379,문화/여가,영화,계좌이체,False,,2024,7
2024-07-17,3300,교통비,지하철,카드,False,,2024,7
2024-07-02,2600,기타,기타 지출,카드,False,,2024,7
2024-07-11,3300,교통비,지하철,카드,False,,2024,7
2024-07-25,142778,미용/관리,미용실,카드,False,,2024,7
2024-07-26,19763,식비,카페,카드,False,,2024,7
2024-07-18,3300,교통비,버스,카드,False,,2024,7
2024-07-06,26136,문화/여가,영화,간편결제,False,,2024,7
2024-07-03,13651,기타,기타 지출,간편결제,False,,2024,7
2024-07-23,9817,쇼핑,의류,카드,False,,2024,7
2024-07-13,46543,쇼핑,의류,카드,False,,2024,7
2024-07-11,6909,기타,기타 지출,카드,False,,2024,7
2024-07-31,15101,식비,외식,카드,False,,2024,7
2024-07-04,13683,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-15,3300,교통비,버스,카드,False,,2024,7
2024-07-04,103442,미용/관리,미용실,카드,False,,2024,7
2024-07-18,8049,식비,카페,간편결제,False,,2024,7
2024-07-28,150493,미용/관리,미용실,카드,False,,2024,7
2024-07-14,17707,식비,카페,현금,False,,2024,7
2024-07-19,22075,식비,배달,카드,False,,2024,7
2024-07-06,3274,기타,기타 지출,카드,False,,2024,7
2024-07-16,14563,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-09,3300,교통비,버스,카드,False,,2024,7
2024-07-16,27823,문화/여가,영화,카드,False,,2024,7
2024-07-31,21160,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-20,11103,기타,기타 지출,카드,False,,2024,7
2024-07-05,19991,문화/여가,영화,카드,False,,2024,7
2024-07-27,25161,문화/여가,영화,카드,False,,2024,7
2024-07-11,33220,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-10,142030,미용/관리,미용실,카드,False,,2024,7
2024-07-16,141180,미용/관리,미용실,카드,False,,2024,7
2024-07-31,3300,교통비,버스,카드,False,,2024,7
2024-07-24,46477,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-11,149290,미용/관리,미용실,카드,False,,2024,7
2024-07-12,12463,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-22,3300,교통비,지하철,카드,False,,2024,7
2024-07-31,160505,미용/관리,미용실,카드,False,,2024,7
2024-07-15,14069,기타,기타 지출,카드,False,,2024,7
2024-07-27,14890,기타,기타 지출,카드,False,,2024,7
2024-07-05,11376,기타,기타 지출,카드,False,,2024,7
2024-07-22,3300,교통비,버스,카드,False,,2024,7
2024-07-26,3300,교통비,버스,카드,False,,2024,7
2024-07-15,24796,문화/여가,영화,카드,False,,2024,7
2024-07-18,166402,미용/관리,미용실,카드,False,,2024,7
2024-07-18,1602,기타,기타 지출,카드,False,,2024,7
2024-07-04,13598,기타,기타 지출,카드,False,,2024,7
2024-07-06,11600,기타,기타 지출,간편결제,False,,2024,7
2024-07-31,29663,식비,점심,카드,False,,2024,7
2024-07-01,16615,문화/여가,영화,카드,False,,2024,7
2024-07-15,3300,교통비,지하철,카드,False,,2024,7
2024-07-15,49535,쇼핑,온라인 쇼핑,간편결제,False,,2024,7
2024-07-12,1402,기타,기타 지출,간편결제,False,,2024,7
2024-07-14,7813,식비,카페,카드,False,,2024,7
2024-07-12,6110,기타,기타 지출,카드,False,,2024,7
2024-07-17,22912,문화/여가,영화,카드,False,,2024,7
2024-07-15,26829,문화/여가,영화,간편결제,False,,2024,7
2024-07-03,19919,문화/여가,영화,카드,False,,2024,7
2024-07-01,14912,기타,기타 지출,카드,False,,2024,7
2024-07-22,14108,기타,기타 지출,카드,False,,2024,7
2024-07-17,3858,기타,기타 지출,간편결제,False,,2024,7
2024-07-18,3300,교통비,버스,카드,False,,2024,7
2024-07-08,28070,문화/여가,영화,카드,False,,2024,7
2024-07-06,11493,기타,기타 지출,간편결제,False,,2024,7
2024-07-01,27081,문화/여가,영화,간편결제,False,,2024,7
2024-07-19,3300,교통비,버스,카드,False,,2024,7
2024-07-01,26546,문화/여가,영화,카드,False,,2024,7
2024-07-25,3300,교통비,버스,카드,False,,2024,7
2024-07-19,2667,기타,기타 지출,간편결제,False,,2024,7
2024-07-11,3300,교통비,버스,카드,False,,2024,7
2024-07-04,3300,교통비,버스,카드,False,,2024,7
2024-07-17,46884,쇼핑,온라인 쇼핑,카드,False,,2024,7
2024-07-20,151451,미용/관리,미용실,카드,False,,2024,7
2024-07-12,146135,미용/관리,미용실,카드,False,,2024,7
2024-07-27,26036,문화/여가,영화,계좌이체,False,,2024,7
2024-07-22,13778,쇼핑,의류,카드,False,,2024,7
2024-07-10,8832,식비,배달,카드,False,,2024,7
2024-07-17,30458,쇼핑,의류,카드,False,,2024,7
2024-07-19,150293,미용/관리,미용실,카드,False,,2024,7
2024-07-16,25412,문화/여가,영화,카드,False,,2024,7
2024-07-18,3733,기타,기타 지출,간편결제,False,,2024,7
2024-07-06,25616,쇼핑,의류,카드,False,,2024,7
2024-07-28,147059,미용/관리,미용실,카드,False,,2024,7
2024-07-05,11393,식비,점심,카드,False,,2024,7
2024-07-14,164451,미용/관리,미용실,카드,False,,2024,7
2024-07-16,17740,문화/여가,영화,카드,False,,2024,7
2024-07-26,128905,미용/관리,미용실,카드,False,,2024,7
2024-07-09,19735,쇼핑,의류,간편결제,False,,2024,7
2024-07-25,34971,쇼핑,의류,간편결제,False,,2024,7
2024-07-10,100000,기타,기타,카드,False,게임 결제,2024,7
2024-08-18,9369,기타,기타 지출,카드,False,,2024,8
2024-08-18,12161,식비,점심,카드,False,,2024,8
2024-08-10,6056,식비,배달,카드,False,,2024,8
2024-08-28,10700,쇼핑,온라인 쇼핑,카드,False,,2024,8
2024-08-07,29170,식비,배달,간편결제,False,,2024,8
2024-08-28,12644,기타,기타 지출,간편결제,False,,2024,8
2024-08-06,11095,기타,기타 지출,카드,False,,2024,8
2024-08-26,3300,교통비,지하철,카드,False,,2024,8
2024-08-18,14210,식비,카페,간편결제,False,,2024,8
2024-08-10,10383,기타,기타 지출,카드,False,,2024,8
2024-08-09,29205,문화/여가,영화,간편결제,False,,2024,8
2024-08-08,3300,교통비,지하철,카드,False,,2024,8
2024-08-27,3300,교통비,버스,카드,False,,2024,8
2024-08-16,3300,교통비,버스,카드,False,,2024,8
2024-08-21,3300,교통비,버스,카드,False,,2024,8
2024-08-15,16237,문화/여가,영화,간편결제,False,,2024,8
2024-08-17,29569,식비,점심,카드,False,,2024,8
2024-08-15,8996,기타,기타 지출,카드,False,,2024,8
2024-08-24,8511,기타,기타 지출,간편결제,False,,2024,8
2024-08-28,2037,기타,기타 지출,간편결제,False,,2024,8
2024-08-31,22039,문화/여가,영화,카드,False,,2024,8
2024-08-11,28571,문화/여가,영화,카드,False,,2024,8
2024-08-19,36807,쇼핑,의류,카드,False,,2024,8
2024-08-02,2631,기타,기타 지출,간편결제,False,,2024,8
2024-08-04,29051,문화/여가,영화,카드,False,,2024,8
2024-08-01,22009,문화/여가,영화,카드,False,,2024,8
2024-08-29,11649,기타,기타 지출,카드,False,,2024,8
2024-08-03,2890,교통비,버스,카드,False,,2024,8
2024-08-03,29369,쇼핑,온라인 쇼핑,간편결제,False,,2024,8
2024-08-02,7493,기타,기타 지출,간편결제,False,,2024,8
2024-08-14,47957,쇼핑,의류,카드,False,,2024,8
2024-08-01,4496,기타,기타 지출,간편결제,False,,2024,8
2024-08-19,12411,식비,배달,카드,False,,2024,8
2024-08-01,1132,기타,기타 지출,간편결제,False,,2024,8
2024-08-28,32676,쇼핑,의류,간편결제,False,,2024,8
2024-08-03,2018,교통비,버스,카드,False,,2024,8
2024-08-24,28204,문화/여가,영화,카드,False,,2024,8
2024-08-12,14805,식비,카페,카드,False,,2024,8
2024-08-21,26094,문화/여가,영화,카드,False,,2024,8
2024-08-20,26299,식비,외식,카드,False,,2024,8
2024-08-24,18490,문화/여가,영화,간편결제,False,,2024,8
2024-08-30,7745,기타,기타 지출,간편결제,False,,2024,8
2024-08-28,4559,기타,기타 지출,카드,False,,2024,8
2024-08-25,9035,식비,배달,간편결제,False,,2024,8
2024-08-12,8035,기타,기타 지출,카드,False,,2024,8
2024-08-09,3300,교통비,지하철,카드,False,,2024,8
2024-08-08,10066,기타,기타 지출,간편결제,False,,2024,8
2024-08-28,14878,기타,기타 지출,간편결제,False,,2024,8
2024-08-17,44775,쇼핑,의류,간편결제,False,,2024,8
2024-08-10,2873,교통비,버스,카드,False,,2024,8
2024-08-16,17644,식비,배달,카드,False,,2024,8
2024-08-21,3300,교통비,버스,카드,False,,2024,8
2024-08-30,15370,식비,카페,카드,False,,2024,8
2024-08-12,23951,문화/여가,영화,간편결제,False,,2024,8
2024-08-31,3127,교통비,버스,카드,False,,2024,8
2024-08-19,7212,식비,외식,카드,False,,2024,8
2024-08-02,8962,쇼핑,의류,카드,False,,2024,8
2024-08-14,12498,기타,기타 지출,카드,False,,2024,8
2024-08-09,7739,식비,배달,카드,False,,2024,8
2024-08-26,10091,식비,배달,카드,False,,2024,8
2024-08-19,46569,쇼핑,온라인 쇼핑,간편결제,False,,2024,8
2024-08-10,12447,기타,기타 지출,카드,False,,2024,8
2024-08-02,5005,기타,기타 지출,카드,False,,2024,8
2024-08-15,25031,문화/여가,영화,간편결제,False,,2024,8
2024-08-22,29303,식비,카페,간편결제,False,,2024,8
2024-08-04,1207,기타,기타 지출,간편결제,False,,2024,8
2024-08-06,3300,교통비,지하철,카드,False,,2024,8
2024-08-17,23474,문화/여가,영화,계좌이체,False,,2024,8
2024-08-12,13318,쇼핑,의류,간편결제,False,,2024,8
2024-08-25,6923,쇼핑,의류,카드,False,,2024,8
2024-08-17,16046,문화/여가,영화,카드,False,,2024,8
2024-08-16,8457,기타,기타 지출,간편결제,False,,2024,8
2024-08-16,42151,쇼핑,의류,카드,False,,2024,8
2024-08-09,11743,쇼핑,의류,간편결제,False,,2024,8
2024-08-08,13136,기타,기타 지출,간편결제,False,,2024,8
2024-08-28,5402,식비,외식,카드,False,,2024,8
2024-08-12,17549,식비,점심,카드,False,,2024,8
2024-08-18,3194,교통비,지하철,카드,False,,2024,8
2024-08-08,6272,기타,기타 지출,카드,False,,2024,8
2024-08-09,28533,문화/여가,영화,카드,False,,2024,8
2024-08-31,2371,교통비,지하철,카드,False,,2024,8
2024-08-28,14250,식비,점심,현금,False,,2024,8
2024-08-03,41247,쇼핑,온라인 쇼핑,카드,False,,2024,8
2024-08-07,14554,식비,카페,간편결제,False,,2024,8
2024-08-15,29135,쇼핑,의류,간편결제,False,,2024,8
2024-08-24,29752,문화/여가,영화,카드,False,,2024,8
2024-08-01,3300,교통비,지하철,카드,False,,2024,8
2024-08-08,23872,문화/여가,영화,카드,False,,2024,8
2024-08-31,6488,기타,기타 지출,카드,False,,2024,8
2024-08-28,13092,기타,기타 지출,간편결제,False,,2024,8
2024-08-07,39721,쇼핑,의류,카드,False,,2024,8
2024-08-31,15981,문화/여가,영화,카드,False,,2024,8
2024-08-03,1719,기타,기타 지출,카드,False,,2024,8
2024-08-24,10564,쇼핑,온라인 쇼핑,간편결제,False,,2024,8
2024-08-21,17922,식비,배달,카드,False,,2024,8
2024-08-08,5778,기타,기타 지출,카드,False,,2024,8
2024-08-23,26381,쇼핑,온라인 쇼핑,카드,False,,2024,8
2024-08-08,16223,문화/여가,영화,카드,False,,2024,8
2024-08-05,3300,교통비,지하철,카드,False,,2024,8
2024-08-15,20271,식비,배달,카드,False,,2024,8
2024-08-18,20870,문화/여가,영화,계좌이체,False,,2024,8
2024-08-10,2498,교통비,버스,카드,False,,2024,8
2024-08-03,15329,쇼핑,의류,간편결제,False,,2024,8
2024-08-07,26482,쇼핑,의류,카드,False,,2024,8
2024-08-31,16656,식비,배달,카드,False,,2024,8
2024-08-27,16394,쇼핑,온라인 쇼핑,카드,False,,2024,8
2024-08-18,27256,문화/여가,영화,간편결제,False,,2024,8
2024-08-15,3300,교통비,지하철,카드,False,,2024,8
2024-08-04,5391,식비,배달,카드,False,,2024,8
2024-08-07,3300,교통비,지하철,카드,False,,2024,8
2024-08-22,25326,문화/여가,영화,간편결제,False,,2024,8
2024-08-30,7457,식비,카페,카드,False,,2024,8
2024-08-29,26167,식비,배달,카드,False,,2024,8
2024-08-29,3300,교통비,지하철,카드,False,,2024,8
2024-08-02,35211,쇼핑,의류,카드,False,,2024,8
2024-08-27,3300,교통비,버스,카드,False,,2024,8
2024-08-16,1483,기타,기타 지출,카드,False,,2024,8
2024-08-06,6799,기타,기타 지출,카드,False,,2024,8
2024-08-09,3300,교통비,버스,카드,False,,2024,8
2024-08-10,100000,기타,기타,카드,False,게임 결제,2024,8
2024-09-02,25061,문화/여가,영화,간편결제,False,,2024,9
2024-09-14,41089,쇼핑,온라인 쇼핑,간편결제,False,,2024,9
2024-09-09,17550,식비,외식,카드,False,,2024,9
2024-09-21,29494,문화/여가,영화,카드,False,,2024,9
2024-09-13,3300,교통비,지하철,카드,False,,2024,9
2024-09-16,9921,기타,기타 지출,간편결제,False,,2024,9
2024-09-13,22723,쇼핑,온라인 쇼핑,카드,False,,2024,9
2024-09-20,12176,식비,카페,카드,False,,2024,9
2024-09-26,35912,쇼핑,의류,간편결제,False,,2024,9
2024-09-06,11562,쇼핑,의류,카드,False,,2024,9
2024-09-09,9743,기타,기타 지출,간편결제,False,,2024,9
2024-09-19,17727,식비,배달,카드,False,,2024,9
2024-09-08,2763,교통비,지하철,카드,False,,2024,9
2024-09-30,43768,쇼핑,온라인 쇼핑,카드,False,,2024,9
2024-09-19,10234,기타,기타 지출,카드,False,,2024,9
2024-09-06,23035,문화/여가,영화,카드,False,,2024,9
2024-09-08,24715,식비,외식,카드,False,,2024,9
2024-09-01,15870,식비,점심,간편결제,False,,2024,9
2024-09-11,3300,교통비,지하철,카드,False,,2024,9
2024-09-30,14146,기타,기타 지출,카드,False,,2024,9
2024-09-05,24222,식비,외식,간편결제,False,,2024,9
2024-09-28,2627,교통비,지하철,카드,False,,2024,9
2024-09-12,48393,쇼핑,의류,카드,False,,2024,9
2024-09-05,15322,쇼핑,온라인 쇼핑,간편결제,False,,2024,9
2024-09-21,20198,문화/여가,영화,카드,False,,2024,9
2024-09-08,11904,기타,기타 지출,간편결제,False,,2024,9
2024-09-10,3300,교통비,버스,카드,False,,2024,9
2024-09-05,3911,기타,기타 지출,간편결제,False,,2024,9
2024-09-28,23595,식비,점심,카드,False,,2024,9
2024-09-30,3300,교통비,버스,카드,False,,2024,9
2024-09-11,27211,문화/여가,영화,카드,False,,2024,9
2024-09-11,3300,교통비,버스,카드,False,,2024,9
2024-09-27,3300,교통비,지하철,카드,False,,2024,9
2024-09-15,1186,기타,기타 지출,카드,False,,2024,9
2024-09-23,3300,교통비,지하철,카드,False,,2024,9
